試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ01497402,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497402,300,,
QJ01497402,,,UX14293,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497402,400,,
QJ01497402,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497402,500,,
QJ01497403,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497403,300,,
QJ01497403,,,UX14293,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497403,400,,
QJ01497403,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497403,500,,
QJ01497406,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497406,2400,,
QJ01497407,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497407,600,,
QJ01497445,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499178,4800,,
QJ01497448,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497448,300,,
QJ01497473,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497473,500,,
QJ01497499,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497499,500,,
QJ01497500,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497500,1100,,
QJ01497501,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497501,1000,,
QJ01497504,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497504,400,,
QJ01497542,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1516611,1200,,
QJ01497544,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500660,2100,,
QJ01497546,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1499966,1300,,
QJ01497578,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497578,500,,
QJ01497580,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497580,400,,
QJ01497581,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497581,300,,
QJ01497582,,,UX149R1,個,1,JPY,0,,2017/3/29,2018/3/28,,12,0,1,1498554,3300,,
QJ01497639,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499431,1700,,
QJ01497644,,,UX149R1,個,1,JPY,0,,2017/3/30,2018/3/29,,12,0,1,1500699,1800,,
QJ01497691,,,UX149R1,個,1,JPY,0,,2017/3/22,2018/3/21,,12,0,1,1499522,2300,,
QJ01497726,,,UX142A2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497726,400,,
QJ01497730,,,UX14233,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497730,100,,
QJ01497730,,,UX14772,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497730,200,,
QJ01497731,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497731,100,,
QJ01497731,,,UX14243,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497731,200,,
QJ01497733,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497733,100,,
QJ01497733,,,UX14243,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497733,200,,
QJ01497734,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497734,100,,
QJ01497734,,,UX14243,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497734,200,,
QJ01497735,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497735,100,,
QJ01497735,,,UX14243,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497735,200,,
QJ01497766,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/3/31,,11,0,1,1508480,2200,,
QJ01497770,,,UX149R1,個,1,JPY,0,,2017/3/25,2018/3/24,,12,0,1,1499524,2300,,
QJ01497918,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500843,900,,
QJ01497948,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497948,100,,
QJ01497948,,,UX14243,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497948,200,,
QJ01497949,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497949,100,,
QJ01497950,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497950,100,,
QJ01497951,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497951,100,,
QJ01497952,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497952,100,,
QJ01497953,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497953,100,,
QJ01497954,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497954,100,,
QJ01497955,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497955,100,,
QJ01497956,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497956,100,,
QJ01497957,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497957,100,,
QJ01497958,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497958,100,,
QJ01497959,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497959,100,,
QJ01497960,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497960,100,,
QJ01497961,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497961,100,,
QJ01497997,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1497997,300,,
QJ01497998,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497998,100,,
QJ01497999,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1497999,100,,
QJ01498000,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498000,100,,
QJ01498001,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498001,100,,
QJ01498003,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498003,100,,
QJ01498004,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498004,100,,
QJ01498005,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498005,100,,
QJ01498006,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498006,100,,
QJ01498007,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498007,100,,
QJ01498008,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498008,100,,
QJ01498009,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498009,100,,
QJ01498010,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498010,100,,
QJ01498011,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498011,100,,
QJ01498012,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498012,100,,
QJ01498041,,,UX14253,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1498041,100,,
QJ01498042,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498042,100,,
QJ01498043,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498043,100,,
QJ01498045,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498045,100,,
QJ01498046,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498046,100,,
QJ01498047,,,UX14233,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498047,100,,
QJ01498047,,,UX14293,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498047,200,,
QJ01498047,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498047,300,,
QJ01498047,,,UX14263,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498047,400,,
QJ01498048,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498048,100,,
QJ01498061,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1500295,3400,,
QJ01498073,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1498073,400,,
QJ01498136,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1498136,500,,
QJ01498174,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499797,4900,,
QJ01498229,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498229,500,,
QJ01498356,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1498356,400,,
QJ01498523,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1498523,400,,
QJ01498656,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501454,2100,,
QJ01498657,,,UX149R1,個,1,JPY,0,,2017/3/29,2018/3/28,,12,0,1,1498657,1700,,
QJ01498659,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499464,1900,,
QJ01498667,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498667,600,,
QJ01498673,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498673,700,,
QJ01498724,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498724,100,,
QJ01498727,,,UX149R1,個,1,JPY,0,,2017/3/30,2018/3/29,,12,0,1,1501513,1700,,
QJ01498735,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1506212,1100,,
QJ01498804,,,UX149R1,個,1,JPY,0,,2017/3/31,2018/3/30,,12,0,1,1501472,3500,,
QJ01498806,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1498806,500,,
QJ01498953,,,UX149R1,個,1,JPY,0,,2017/4/20,2018/4/19,,12,0,1,1499450,3800,,
QJ01499104,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499104,400,,
QJ01499156,,,UX149R1,個,1,JPY,0,,2017/4/11,2018/4/10,,12,0,1,1508818,1000,,
QJ01499159,,,UX149R1,個,1,JPY,0,,2017/3/14,2018/3/31,,13,0,1,1499869,2900,,
QJ01499163,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,100,,
QJ01499163,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,200,,
QJ01499163,,,UX14BCQ,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,300,,
QJ01499163,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,400,,
QJ01499163,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,500,,
QJ01499163,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,600,,
QJ01499163,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,700,,
QJ01499163,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,800,,
QJ01499163,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499163,900,,
QJ01499200,,,UX142F2,個,1,JPY,0,,2017/6/20,2018/6/19,,12,0,1,1499200,100,,
QJ01499275,,,UX149R1,個,1,JPY,0,,2017/3/30,2018/3/31,,12,0,1,1499696,2000,,
QJ01499538,,,UX142G2,個,1,JPY,0,,2017/3/30,2018/3/29,,12,0,1,1500936,1500,,
QJ01499540,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499540,600,,
QJ01499636,,,UX149R1,個,1,JPY,0,,2017/3/30,2018/3/29,,12,0,1,1500606,1400,,
QJ01499732,,,UX142R3,個,10,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499732,200,,
QJ01499732,,,UX144E3,個,4,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499732,300,,
QJ01499732,,,UX14125,個,50,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499732,400,,
QJ01499732,,,UX142X3,個,10,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499732,500,,
QJ01499732,,,UX14065,個,3,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499732,600,,
QJ01499733,,,UX142A2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499733,600,,
QJ01499733,,,UX14762,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499733,700,,
QJ01499757,,,UX142A2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499757,100,,
QJ01499760,,,UX142F2,個,1,JPY,0,,2017/3/31,2018/3/30,,12,0,1,1499760,100,,
QJ01499780,,,UX148H3,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499780,100,,
QJ01499848,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499848,900,,
QJ01499848,,,UX142F2,個,1,JPY,0,,2018/4/1,2019/3/31,,12,0,1,1499848,1000,,
QJ01499849,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499849,1100,,
QJ01499885,,,UX142F2,個,1,JPY,0,,2016/12/1,2018/11/30,,24,0,1,1499885,900,,
QJ01499887,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1499887,100,,
QJ01499904,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499904,300,,
QJ01499904,,,UX14293,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499904,400,,
QJ01499905,,,UX149R1,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500164,2400,,
QJ01499979,,,UX14083,個,25,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499979,100,,
QJ01499982,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499982,200,,
QJ01499982,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499982,300,,
QJ01499983,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1499983,500,,
QJ01500175,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500175,500,,
QJ01500178,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500178,400,,
QJ01500219,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500219,800,,
QJ01500219,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500219,900,,
QJ01500512,,,UX149R1,個,1,JPY,0,,2017/4/14,2018/4/13,,12,0,1,1511358,1600,,
QJ01500667,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1500667,500,,
QJ01500707,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500707,500,,
QJ01500750,,,UX149R1,個,1,JPY,0,,2017/3/31,2018/3/30,,12,0,1,1501523,3100,,
QJ01500847,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500847,800,,
QJ01500997,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500997,100,,
QJ01500998,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1500998,100,,
QJ01501029,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1501029,400,,
QJ01501029,,,UX148H3,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1501029,500,,
QJ01501053,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1501053,400,,
QJ01501070,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501070,400,,
QJ01501071,,,UX142A2,個,1,JPY,0,,2017/3/15,2018/3/14,,12,0,1,1501071,600,,
QJ01501072,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1501072,700,,
QJ01501073,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501073,500,,
QJ01501074,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501074,400,,
QJ01501075,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501075,500,,
QJ01501076,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501076,500,,
QJ01501141,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/3/31,,13,0,1,1501141,800,,
QJ01501163,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1501163,400,,
QJ01501164,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1501164,100,,
QJ01501190,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501190,100,,
QJ01501191,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501191,100,,
QJ01501239,,,UX142A2,個,1,JPY,0,,2018/4/1,2019/3/31,,12,0,1,1501239,400,,
QJ01501251,,,UX149R1,個,1,JPY,0,,2017/5/18,2018/5/17,,12,0,1,1531460,1200,,
QJ01501345,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1516629,1200,,
QJ01501346,,,UX14772,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501346,300,,
QJ01501346,,,UX14233,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501346,400,,
QJ01501346,,,UX14293,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501346,500,,
QJ01501346,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501346,600,,
QJ01501346,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501346,700,,
QJ01501346,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501346,800,,
QJ01501348,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1501348,500,,
QJ01501493,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501493,600,,
QJ01501629,,,UX142G2,個,1,JPY,0,,2017/4/25,2018/5/7,,12,0,1,1501629,100,,
QJ01501629,,,UX14293,個,1,JPY,0,,2017/4/25,2018/5/7,,12,0,1,1501629,200,,
QJ01501642,,,UX142A2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1501642,700,,
QJ01501802,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501802,1000,,
QJ01501900,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501900,400,,
QJ01501901,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1501901,400,,
QJ01502042,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1502042,200,,
QJ01502042,,,UX14293,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1502042,300,,
QJ01502287,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1502287,900,,
QJ01502345,,,UX149R1,個,1,JPY,0,,2017/5/8,2018/5/7,,12,0,1,1513323,1500,,
QJ01502345,,,UX14343,個,1,JPY,0,,2017/5/8,2018/5/7,,12,0,1,1513323,1600,,
QJ01502448,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1502448,500,,
QJ01502557,,,UX142A2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1502557,500,,
QJ01502792,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1557003,1600,,
QJ01502836,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1502836,700,,
QJ01502880,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1502880,500,,
QJ01502882,,,UX14243,個,1,JPY,0,,2017/4/1,2018/4/5,,12,0,1,1502882,100,,
QJ01503105,,,UX149R1,個,1,JPY,0,,2017/4/17,2018/4/16,,12,0,1,1511403,1000,,
QJ01503110,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1503110,400,,
QJ01503277,,,UX149R1,個,1,JPY,0,,2017/4/21,2018/4/20,,12,0,1,1514832,2600,,
QJ01503294,,,UX149R1,個,1,JPY,0,,2017/4/18,2018/4/17,,12,0,1,1517574,1000,,
QJ01503296,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503296,600,,
QJ01503297,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503297,400,,
QJ01503329,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503341,400,,
QJ01503348,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503348,100,,
QJ01503348,,,UX14293,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503348,200,,
QJ01503348,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503348,300,,
QJ01503386,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1515161,1500,,
QJ01503391,,,UX149R1,個,1,JPY,0,,2017/4/17,2018/4/16,,12,0,1,1509794,400,,
QJ01503401,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1503401,700,,
QJ01503403,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503403,600,,
QJ01503414,,,UX14343,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503414,100,,
QJ01503434,,,UX149R1,個,1,JPY,0,,2017/4/19,2018/4/18,,12,0,1,1513304,2300,,
QJ01503498,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1503498,600,,
QJ01503617,,,UX149R1,個,1,JPY,0,,2017/4/28,2018/4/27,,12,0,1,1520427,2800,,
QJ01503618,,,UX148H3,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1503618,100,,
QJ01503671,,,UX142A2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503671,700,,
QJ01503744,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503744,400,,
QJ01503916,,,UX14233,個,1,JPY,0,,2017/5/1,2019/4/30,,24,0,1,1503916,100,,
QJ01503918,,,UX14233,個,1,JPY,0,,2017/4/15,2018/4/14,,12,0,1,1503918,100,,
QJ01503919,,,UX14233,個,1,JPY,0,,2017/4/15,2018/4/14,,12,0,1,1503919,100,,
QJ01503947,,,UX14303,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,200,,
QJ01503947,,,UX14772,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,300,,
QJ01503947,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,400,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,500,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,600,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,700,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,800,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,900,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1000,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1100,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1200,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1300,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1400,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1500,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1600,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1700,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1800,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,1900,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2000,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2100,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2200,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2300,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2400,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2500,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2600,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2700,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2800,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,2900,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,3000,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,3100,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,3200,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,3300,,
QJ01503947,,,UX14253,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503947,3400,,
QJ01503976,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503976,400,,
QJ01503977,,,UX149R1,個,1,JPY,0,,2017/4/28,2018/4/27,,12,0,1,1520486,1700,,
QJ01503978,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1503978,500,,
QJ01504039,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1504039,100,,
QJ01504292,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1519530,3300,,
QJ01504361,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1504361,400,,
